,labels,aux_labels,predictions_0,loss_0,grad_norm_0,feat_norm_0
162,0,0,0,0.08591499,2.9395587,0.41510364
163,1,3,0,0.1877108,6.7277894,0.439458
164,0,0,0,0.14268304,5.285373,0.45551008
165,0,0,0,0.10701026,3.5491815,0.45494998
166,0,0,0,0.027942473,0.9775244,0.42833564
167,0,0,0,0.42455798,14.260381,0.42258635
168,1,3,0,0.030729812,1.2258253,0.477265
169,0,0,0,0.03117709,1.0836757,0.48470688
170,0,0,0,0.021102898,0.7612479,0.43321127
171,1,3,0,0.07380412,2.3042667,0.48713267
172,0,1,0,0.14895803,5.530416,0.44508794
173,0,0,0,0.016237045,0.5810336,0.44578648
174,0,0,0,0.020860907,0.79291743,0.38198188
175,0,0,0,0.012372174,0.48335788,0.4354622
176,1,3,0,0.12965107,4.5334272,0.40498316
177,0,0,0,0.15899213,5.1220503,0.4781162
178,0,0,0,0.3291655,8.887378,0.48739257
179,0,0,0,0.27752945,7.1135573,0.4703308
180,0,0,0,0.046108745,1.8153498,0.5270847
181,1,3,0,0.4448312,12.203716,0.4529951
182,0,0,0,0.015933102,0.5736701,0.3908696
183,1,3,0,0.07130508,2.2192693,0.41827053
184,0,0,1,0.18622187,6.2762804,0.43695366
185,1,3,0,0.100231275,3.8212483,0.51308334
186,0,0,0,0.035980735,1.1145006,0.44225758
187,0,0,0,0.008214143,0.33519682,0.45874766
188,0,0,0,0.0075340657,0.2956772,0.44177592
189,0,0,0,0.13914755,4.2638016,0.4036369
190,0,0,0,0.06635769,2.0736766,0.40319747
191,0,0,0,0.06763185,2.078928,0.4247656
192,0,0,0,0.08526103,3.0833611,0.45866567
193,0,0,0,0.06552056,2.5219457,0.5149277
194,0,0,0,0.018637069,0.6118745,0.4524603
195,0,0,0,0.016171947,0.56054264,0.44370672
196,0,0,0,0.029207798,1.0248667,0.4694544
197,0,0,0,0.21029906,5.605198,0.46562734
198,1,3,0,0.041326743,1.2570668,0.4143064
199,0,0,0,0.043613505,1.5996473,0.3890461
200,0,0,0,0.025778955,0.9245522,0.44253755
201,0,0,0,0.02593427,0.7936493,0.40882933
202,1,2,0,0.014521977,0.5326369,0.39248383
203,1,3,0,0.016805619,0.58003956,0.42073327
204,0,0,0,0.02304836,0.7478962,0.53540146
205,0,0,0,0.008085614,0.3011009,0.3789361
206,0,0,0,0.0148008615,0.4551636,0.45120662
207,0,0,0,0.016278915,0.6758829,0.46361572
208,0,0,0,0.5659865,14.516094,0.4784717
209,0,0,0,0.033949334,1.0649173,0.4403817
210,0,0,0,0.033857953,1.2520909,0.47270054
211,1,3,0,1.5982604,32.153187,0.35734254
212,0,0,0,0.048492845,1.7501986,0.35816443
213,0,0,0,0.028652605,1.1243213,0.4529391
214,0,0,0,0.09567979,3.6870294,0.56919545
215,0,0,0,0.024839235,0.949342,0.4722252
216,0,0,0,0.059977934,2.2269108,0.45315316
217,1,3,0,0.020037493,0.7414091,0.48900685
218,0,0,0,0.07524509,2.8450038,0.5174091
219,0,0,0,0.015809081,0.58270913,0.43973204
220,0,0,0,0.008863274,0.34912297,0.40608573
221,0,0,0,0.041570578,1.5097759,0.43251446
222,0,0,0,0.037252475,1.3143064,0.47384754
223,0,0,0,0.08212351,2.2739623,0.43600893
224,0,0,0,0.45343244,14.191483,0.42765266
225,1,3,0,0.10440814,3.4227757,0.40684652
226,0,0,0,0.11760108,3.8294606,0.42332798
227,0,0,0,0.0585973,2.0851698,0.42696416
228,0,0,0,0.14465813,5.4055386,0.41154176
229,0,0,0,1.8814976,31.557594,0.4797195
230,0,0,0,0.0948906,2.3641944,0.35642904
231,0,0,0,0.04222676,1.5925937,0.4506174
232,0,0,0,0.06304369,2.3166492,0.5303532
233,0,0,0,0.019731782,0.76820606,0.44562745
234,0,0,0,0.0092772115,0.31819052,0.437404
235,0,0,0,0.13615032,4.366977,0.45555592
236,0,0,0,0.14293212,4.4110556,0.38614953
237,0,0,0,0.43619308,13.157356,0.37494823
238,0,0,0,0.03141105,1.0505779,0.4065178
239,0,0,0,0.10814789,3.6556213,0.4839235
240,0,0,0,0.02969221,1.1205747,0.46280146
241,0,0,0,0.016275397,0.58077955,0.40327233
242,0,0,0,0.050260082,1.7684755,0.54304194
243,0,0,0,0.03793411,1.4105815,0.4496873
244,1,3,0,2.4455547,29.275301,0.46914458
245,0,0,0,0.011748174,0.4126578,0.45715192
246,1,3,0,0.039894555,1.4113388,0.39133248
247,0,0,0,0.32508573,10.128838,0.4503213
248,0,0,0,0.07063905,2.3137608,0.35769218
249,1,3,0,0.03629026,1.3465558,0.39968655
250,1,3,0,0.08549297,2.8772137,0.44631925
251,0,0,0,0.019968435,0.7282526,0.45765913
252,0,0,1,0.031987462,1.137461,0.47795033
253,1,3,0,0.024605127,1.010457,0.44077447
254,0,0,0,0.032806866,1.2688917,0.42518246
255,0,0,0,0.06205075,2.535305,0.43572992
256,0,0,0,0.013643584,0.5109249,0.41190273
257,1,3,0,0.04950716,2.0283506,0.46272498
258,0,0,0,0.061294213,2.0311308,0.4554351
259,0,0,0,1.0755432,19.89197,0.41771296
260,0,0,0,0.058900576,2.0833154,0.46455353
261,1,3,0,0.010172428,0.3326155,0.39464083
262,0,0,0,0.40380004,13.186419,0.3757922
263,0,0,0,0.031519752,1.1366626,0.42260733
264,0,0,0,0.0237118,0.82781553,0.40285826
265,0,0,0,0.12612207,3.8278234,0.4279757
266,0,0,0,0.07027798,2.2537272,0.4870301
267,0,0,0,0.3192084,10.7354965,0.53467834
268,0,0,0,0.16955258,6.0148926,0.5154755
269,0,0,0,0.016711835,0.63927066,0.41568413
270,0,0,0,0.020423006,0.6831701,0.4900493
271,1,3,0,0.014049788,0.59113824,0.4953484
272,0,0,0,0.043756947,1.7875147,0.4548344
273,1,2,0,0.05992539,2.1501129,0.4304021
274,1,3,0,0.024189807,0.69540375,0.42588624
275,1,3,0,0.073293865,2.5722165,0.5017026
276,0,1,0,0.38827574,10.871406,0.48526585
277,1,3,0,0.034123085,1.1849688,0.5339769
278,0,0,0,0.23512271,6.7897215,0.46016383
279,1,3,0,0.21335353,6.1459513,0.43569207
280,0,0,0,0.08877857,3.0504467,0.48242056
281,0,0,0,0.050573487,1.7616735,0.44646835
282,1,3,0,0.027088672,1.0543147,0.40715235
283,0,0,0,0.03301611,1.0441726,0.47489017
284,1,3,0,0.06350628,1.9656386,0.42032206
285,0,0,0,0.059043862,2.3628454,0.42221582
286,0,0,0,0.04396722,1.5866845,0.44480443
287,0,0,0,0.13269486,4.7568617,0.42614427
288,0,0,0,0.048533615,1.7142985,0.42198393
289,0,0,0,0.10167206,3.6233845,0.42166233
290,0,0,0,0.007965111,0.3654455,0.51258194
291,0,0,0,0.32356483,10.342386,0.35789442
292,0,0,0,0.12689644,4.37476,0.5777582
293,0,0,0,0.06506482,2.2524307,0.49842587
294,1,3,0,0.6835449,17.490826,0.44281536
295,0,0,0,0.026839655,0.818037,0.39280498
296,1,2,0,0.030172572,1.0415987,0.3681607
297,0,0,0,0.01274288,0.38707578,0.4162103
298,0,0,0,0.045422185,1.5029948,0.40175366
299,0,1,0,0.24373814,7.3600445,0.51995933
300,0,0,0,0.18419708,5.6076317,0.40619183
301,0,0,0,0.2931098,10.647788,0.47515607
302,0,0,0,0.30305788,11.213135,0.4365958
303,0,0,0,0.00859372,0.3515414,0.41858333
304,0,0,0,0.051214393,1.9725417,0.5003832
305,1,3,0,0.02164608,0.7507931,0.4571731
306,0,0,0,0.0057466296,0.2323183,0.52449924
307,1,3,0,0.014521037,0.4334058,0.44912672
308,0,0,0,2.1323252,28.983215,0.40919858
309,0,0,0,0.073089115,2.6123793,0.497246
310,1,3,0,0.023915276,0.8793098,0.38526258
311,0,0,0,0.061548248,1.9892335,0.37076944
312,0,0,0,0.15239479,5.092827,0.48690185
313,0,0,0,0.033110105,1.3048981,0.44403
314,1,3,0,0.09104056,3.1017344,0.51563656
315,1,3,0,0.07991113,2.7143157,0.38453627
316,1,3,0,0.1215341,3.959943,0.46475562
317,0,0,0,0.012968132,0.43452746,0.41853908
318,0,0,0,0.84204805,21.430649,0.45537695
319,0,0,0,0.07102276,2.0937335,0.40647042
320,0,0,0,1.5609844,29.807667,0.45371512
321,0,0,0,0.03154008,1.0932951,0.4435318
322,0,0,0,0.028006924,0.93302697,0.4299359
323,1,3,0,0.017800812,0.63001245,0.45513108
324,0,0,0,0.014030511,0.5231967,0.44246012
325,0,0,0,0.0064853677,0.26098102,0.41353586
326,0,0,0,0.19490215,6.409971,0.44137365
327,1,3,0,0.021985961,0.7729983,0.5066811
328,0,0,0,0.14189732,4.5032535,0.3909371
329,0,0,0,0.027403278,0.8663146,0.39301488
330,0,0,0,0.012005336,0.526528,0.41677788
331,1,2,0,0.0113207605,0.40246007,0.44516858
332,1,3,0,0.042400796,1.5998437,0.4185561
333,1,3,0,0.07870432,2.8268008,0.38199407
334,0,0,0,0.050962362,1.8479327,0.43258402
335,0,0,0,0.18550152,5.516567,0.47710416
336,0,0,0,0.049411062,2.0448337,0.375439
337,1,3,0,0.041512825,1.3540338,0.3993035
338,1,3,0,1.3152165,27.238735,0.4215535
339,0,0,0,0.12516083,4.379206,0.33738518
340,0,0,0,0.07912944,2.5099645,0.38445956
341,0,0,0,1.9083885,33.927086,0.5827837
342,1,3,0,0.017042732,0.62825763,0.39879304
343,0,0,0,0.06583514,1.9960952,0.48313737
344,0,0,0,0.010533687,0.3926606,0.41347992
345,0,1,0,0.10303905,3.2485414,0.44672439
346,0,0,0,0.1636703,5.7680783,0.44700688
347,1,3,0,0.40178543,12.356177,0.46319482
348,0,0,0,0.019195275,0.7103771,0.41179734
349,0,0,0,0.03476978,1.1452832,0.4297027
350,0,0,0,0.052763466,1.9441319,0.4428666
351,0,0,0,0.06991989,2.2719936,0.38053846
352,0,0,0,0.28099486,9.707134,0.46238637
353,0,0,0,0.11101911,4.425169,0.5194588
354,0,0,0,0.03954994,1.6491379,0.41247258
355,0,0,0,0.13638967,4.7677546,0.42225176
356,0,1,0,0.39797494,12.856567,0.40128163
357,1,3,0,0.014843028,0.51206607,0.4625952
358,0,0,0,0.96046317,20.994787,0.45940858
359,0,0,0,0.86790484,19.275356,0.3574981
360,1,3,0,0.052894518,1.6636604,0.43434724
361,0,0,0,0.04715573,1.37088,0.44201666
362,0,0,0,0.15955673,4.6506577,0.39494988
363,1,3,0,0.14056218,4.46368,0.34320247
364,0,0,0,0.035548832,1.3431402,0.4388935
365,0,0,0,0.09192957,3.4311945,0.39686298
366,0,0,0,0.121117555,3.907738,0.46520096
367,1,2,0,0.2504294,8.586538,0.34255594
368,0,0,0,0.020117411,0.84981906,0.48903173
369,0,0,0,0.010177148,0.33807606,0.3750094
370,0,0,0,0.03576981,1.3005685,0.5024626
371,0,0,0,0.06012522,1.9275383,0.5151957
372,1,3,0,0.18248063,5.279936,0.46268207
373,0,0,0,0.010072002,0.42490825,0.41681153
374,0,0,0,0.06405108,2.0564053,0.40782064
375,0,0,0,0.16677389,5.5493183,0.56230026
376,0,1,0,0.10729632,3.8548224,0.42577514
377,0,0,0,0.03543113,1.332663,0.45224938
378,0,0,0,0.03605617,1.268841,0.3946305
379,0,0,0,0.045930576,1.4817245,0.40679914
380,0,0,0,0.21154462,5.558023,0.5140027
381,0,0,0,0.19354531,6.1220193,0.46951765
382,0,0,0,0.017885359,0.6713509,0.46989688
383,0,0,0,0.042437356,1.5612539,0.47835615
384,0,0,0,0.035312843,1.341835,0.5445986
385,0,0,0,0.013709905,0.52538794,0.47243243
386,0,0,0,0.11276473,4.092654,0.47915924
387,0,0,0,0.16980147,6.0130444,0.4536209
388,1,3,0,0.36005276,12.056354,0.47913137
389,0,0,0,0.1191193,3.5996768,0.4444387
390,0,0,0,0.14999446,5.7646832,0.42774293
391,0,0,0,0.05230266,2.0163422,0.49883083
392,0,0,0,0.040244322,1.4929628,0.36560112
393,1,3,0,0.03152553,1.2283261,0.4546986
394,0,0,0,0.075742304,2.2741528,0.42119616
395,0,0,0,0.0931756,3.70751,0.4508702
396,0,0,0,0.020888226,0.71555865,0.5224111
397,0,0,0,0.025498817,0.95050216,0.42509001
398,1,3,0,0.0066589834,0.25094065,0.45464653
399,0,0,0,0.017342003,0.5404397,0.42908376
400,0,0,0,0.060244538,1.9895736,0.35400748
401,0,0,0,0.051044945,1.4316584,0.4772917
402,0,0,0,0.09929932,2.902706,0.4629624
403,0,0,0,0.26881897,8.341137,0.42904115
404,1,3,0,0.041594822,1.4395517,0.4487495
405,0,0,0,0.06984597,2.0824986,0.41835883
406,0,0,0,0.051550373,1.8123038,0.41959503
407,0,0,0,0.013904373,0.5128268,0.49562204
408,0,0,0,0.020091942,0.73227453,0.4537018
409,0,0,0,0.14676365,4.7050743,0.47416565
410,0,0,0,0.08109505,2.4165275,0.33822608
411,0,0,0,0.037067205,1.1998631,0.4725083
412,0,0,0,0.06519617,1.9504955,0.39470887
413,0,0,0,0.025085729,0.80264866,0.44172636
414,1,3,0,0.1710382,6.563683,0.4244369
415,0,0,0,0.04794315,1.7404624,0.4454175
416,0,0,0,0.03724294,1.2109706,0.4324276
417,1,3,0,0.06358291,2.3730915,0.47284225
418,0,0,0,0.07654509,2.6141229,0.45657986
419,1,3,0,0.043743137,1.5635889,0.3828604
420,1,3,0,0.016468897,0.6570968,0.40548614
421,0,0,0,0.0069474084,0.26050055,0.400844
422,0,0,0,0.035434928,1.1521527,0.43212998
423,0,0,0,0.15254995,4.53015,0.4640308
424,1,3,0,0.06493814,2.3614159,0.3864388
425,0,1,0,0.026227873,1.0866104,0.44043615
426,0,0,0,0.04693259,1.7847373,0.41964322
427,1,3,0,0.018957501,0.7083674,0.43885544
428,0,0,0,0.035280276,1.2263008,0.48389778
429,0,0,0,0.03337567,1.0814507,0.38006043
430,0,0,0,0.042077843,1.3363588,0.41586939
431,0,0,0,0.10645184,3.7193367,0.36826876
432,0,0,0,0.024734689,0.9597165,0.3949055
433,0,0,0,0.080788314,2.2219384,0.48715505
434,0,0,0,0.11870132,4.226421,0.47357303
435,1,3,0,0.2939967,9.338285,0.42856815
436,0,0,0,0.3615599,11.092748,0.38376325
437,1,2,0,0.051064767,1.6689091,0.4307118
438,0,0,0,0.09376253,3.126051,0.43777654
439,0,0,0,3.148544,38.294506,0.49596858
440,1,3,0,0.024518238,0.91573304,0.432392
441,1,2,0,0.21454528,7.0771565,0.3798101
442,0,0,0,0.0876687,2.9764962,0.51980746
443,1,3,0,0.024712477,1.0311319,0.43526793
444,0,0,0,0.02298079,0.9490749,0.42083776
445,1,3,0,0.0609708,2.1885056,0.5064825
446,1,3,0,0.29265478,8.545738,0.46538144
447,0,0,0,0.05225537,1.5539788,0.4843577
448,0,0,0,0.02805723,1.0296421,0.42857504
449,0,0,0,0.7153839,20.660437,0.48267883
450,0,0,0,0.80931234,20.622713,0.4072925
451,0,0,0,0.008540298,0.41932288,0.46773657
452,0,0,0,0.072241746,2.8675966,0.46979183
453,0,0,0,0.024434948,1.0739213,0.41191754
454,0,0,0,0.063636385,2.054545,0.47134292
455,0,0,0,0.04624318,1.6331754,0.37936148
456,1,3,0,0.082678996,2.8393707,0.5016104
457,0,0,0,0.01851818,0.6615325,0.4500436
458,1,3,0,0.17478767,5.0925636,0.4340834
459,0,0,0,0.0083803665,0.28763857,0.45291573
460,1,3,0,0.21940494,6.838629,0.3932331
461,0,0,0,0.026453242,1.0705365,0.45321423
462,0,0,0,0.025210695,0.8144487,0.47182542
463,0,0,0,0.0325018,1.320173,0.44612628
464,1,3,0,0.07033943,2.180051,0.5418861
465,1,3,0,0.31592703,10.659145,0.34915078
466,0,0,0,0.016300965,0.52227336,0.4523347
467,0,0,0,0.037886478,1.4331369,0.36780435
468,1,3,0,0.15996774,5.610957,0.44233036
469,0,0,0,0.070755124,2.436867,0.42264757
470,1,3,0,0.029741043,0.99250245,0.43581027
471,0,0,0,0.11821729,3.4852583,0.39450437
472,0,0,0,0.17640576,5.770809,0.4263119
473,0,0,0,0.044124983,1.6090564,0.4802639
474,0,0,0,0.36679414,11.307348,0.42094678
475,0,1,0,0.13540326,4.8519936,0.486608
476,0,0,0,0.015104444,0.51607126,0.4578095
477,0,0,0,0.74924034,17.92577,0.45175624
478,0,0,0,0.009227132,0.39762533,0.39382598
479,0,0,0,0.041708138,1.4682237,0.48705345
480,0,0,0,0.05079831,1.8548261,0.44656008
481,1,3,0,0.14346908,5.0849595,0.52365726
482,1,3,0,0.1645818,5.1447086,0.43461043
483,1,3,0,0.070630275,2.1107528,0.4236268
484,1,3,0,0.18241279,5.6974864,0.47243366
485,0,0,0,0.14907397,4.4709606,0.40431178
486,0,0,0,0.014576492,0.4829998,0.57380736
487,1,3,0,0.027011165,0.95418966,0.42519927
488,0,1,0,0.50396925,13.399709,0.43126053
489,0,0,0,0.032532267,1.2115551,0.4288841
490,0,0,0,0.028576147,0.9331945,0.34666526
491,0,1,0,0.34926036,9.383376,0.4960736
492,1,3,0,0.005801032,0.22530465,0.38479614
493,0,0,0,0.030648772,1.1717591,0.39358085
494,0,0,0,0.1653686,4.5530963,0.45865846
495,1,3,0,0.028701257,0.9458988,0.3644739
496,0,0,0,0.030113928,1.0453258,0.41337085
497,0,0,0,0.0038529225,0.13241547,0.45750874
498,0,0,0,0.021581335,0.7529228,0.5117456
499,1,3,0,1.6801248,31.838886,0.425785
500,0,0,0,0.07166146,2.6610906,0.48440182
501,0,0,0,0.19881463,5.196519,0.4936789
502,0,0,0,0.031327873,1.049746,0.47022563
503,0,0,0,0.10395238,3.4974024,0.41291308
504,1,3,0,0.0118361795,0.5190803,0.420305
505,0,0,0,0.01635116,0.57995623,0.4084108
506,1,3,0,0.008653404,0.32909146,0.40750593
507,1,3,0,0.46625084,15.860865,0.4559077
508,1,3,0,0.049572848,1.6223047,0.42867148
509,0,0,0,0.09340559,3.0289655,0.40099955
510,0,0,0,0.013791036,0.5617209,0.49694645
511,0,0,0,0.010608234,0.35814464,0.4090681
512,0,0,0,0.057545915,2.3595693,0.44182426
513,1,3,0,0.16947359,6.0426,0.492189
514,1,3,0,0.043860774,1.3775299,0.48303595
515,0,0,0,0.16880773,4.6223383,0.4786596
516,0,0,0,0.09271892,3.1547287,0.43873465
517,0,0,0,0.040157408,1.1392547,0.34687114
518,0,0,0,0.119656734,3.8667843,0.3894387
519,0,0,0,0.6904341,19.677269,0.40301347
520,0,0,0,0.08574717,2.8791914,0.43379673
521,0,0,0,0.042982668,1.7336062,0.510811
522,0,0,0,0.06771674,2.6248121,0.4434272
523,0,0,0,0.028800987,1.2183062,0.41538408
524,0,0,0,0.070406206,2.479546,0.4206404
525,1,3,0,0.023244282,0.951785,0.4799095
526,0,0,0,0.015861413,0.62447387,0.39624357
527,0,0,0,0.03484105,1.2390704,0.40504068
528,0,0,0,0.060983364,1.9264207,0.4772148
529,0,0,0,0.028716663,1.095598,0.39712557
530,0,0,0,0.2482211,7.5657086,0.49301067
531,0,0,0,0.083806045,2.9567285,0.4256063
532,1,3,0,0.022460246,0.65985453,0.476286
533,1,3,0,0.048006438,1.4113833,0.4530509
534,1,3,0,0.091392584,2.995206,0.45390496
535,0,0,0,1.0556664,26.86256,0.4457594
536,0,0,0,0.13611764,4.1609397,0.4784537
537,1,3,0,0.01864046,0.6992726,0.4213412
538,0,0,0,0.08598019,2.7055652,0.4121951
539,1,3,0,0.014197063,0.49400765,0.5126784
